time,pgn,destination,source,priority,data
61.557521,FFFF,0,0,0, 0000FFFF3FFFFFFF
61.639474,FFFF,0,0,0, 0000FFFFB4370010130000007C280010130000
61.721426,FFFF,0,0,0, F0FF7D0000FFFFFF
61.817712,FFFF,0,0,0, 6406007DFFFFFFFF
61.898674,FFFF,0,0,0, F0FF7D0000FFFFFF
61.980627,FFFF,0,0,0, FF0000FF0BFFFFFF
62.062585,FFFF,0,0,0, 6406007DFFFFFFFF
62.146532,FFFF,0,0,0, FF0000FFFFFFFFFF
62.229475,FFFF,0,0,0, 0000FFFFFFFFFFFF
62.313426,FFFF,0,0,0, 7DFFFFFFFFFFFFFF
62.396391,FFFF,0,0,0, F0FF7D0000FFFFFF
62.480329,FFFF,0,0,0, FF0000FF0BFFFFFF
62.563315,FFFF,0,0,0, 6406007DFFFFFFFF
62.645244,FFFF,0,0,0, F0FF7D0000FFFFFF
62.728227,FFFF,0,0,0, FF0000FF0BFFFFFF
62.811179,FFFF,0,0,0, 6406007DFFFFFFFF
62.89616,FFFF,0,0,0, 64100B0B2003007D
62.980082,FFFF,0,0,0, 5C031E031EFFFFFF
63.065033,FFFF,0,0,0, FF003CFF00FFFFFF
63.148985,FFFF,0,0,0, 73FFFFFFFFFFFFFF
63.321885,FFFF,0,0,0, F0FF7D0000FFFFFF
63.419132,FFFF,0,0,0, 6406007DFFFFFFFF
63.503083,FFFF,0,0,0, F0FF7D0000FFFFFF
63.587034,FFFF,0,0,0, FF0000FF0BFFFFFF
63.670986,FFFF,0,0,0, 6406007DFFFFFFFF
63.755937,FFFF,0,0,0, FFFFFFFFFFFFFFFF
63.839889,FFFF,0,0,0, FCFFFFFFFFFFFFFF
63.92484,FFFF,0,0,0, 0000FFFF3FFFFFFF
64.007792,FFFF,0,0,0, F0FF7D0000FFFFFF
64.091744,FFFF,0,0,0, 022C0000180C00A5
64.177695,FFFF,0,0,0, FF0000FF0BFFFFFF
64.267643,FFFF,0,0,0, 6406007DFFFFFFFF
64.353593,FFFF,0,0,0, 0000FFFFFFFFFFFF
64.439558,FFFF,0,0,0, F0FF7D0000FFFFFF
64.527493,FFFF,0,0,0, FF0000FF0BFFFFFF
64.618443,FFFF,0,0,0, FF0000FFFFFFFFFF
64.704391,FFFF,0,0,0, C9FFFFFFFF38FFFF
64.789342,FFFF,0,0,0, FFCFFFFFFFFFFFFF
64.876292,FFFF,0,0,0, F0FF7D0000FFFFFF
64.963242,FFFF,0,0,0, FF0000FF0BFFFFFF
65.049209,FFFF,0,0,0, 6406007DFFFFFFFF
65.135143,FFFF,0,0,0, 64100B0B2003007D
65.221094,FFFF,0,0,0, F0FF7D0000FFFFFF
65.309043,FFFF,0,0,0, FF0000FF0BFFFFFF
65.395993,FFFF,0,0,0, 6406007DFFFFFFFF
65.483956,FFFF,0,0,0, FFFFFFFFFFFFFFFF
65.570892,FFFF,0,0,0, A2246024FFFF60FE
65.656848,FFFF,0,0,0, 0000FFFF3FFFFFFF
65.742808,FFFF,0,0,0, 0000FFFF3FFFFFFF
65.837738,FFFF,0,0,0, F0FF7D0000FFFFFF
65.923689,FFFF,0,0,0, FF0000FF0BFFFFFF
66.010639,FFFF,0,0,0, 6406007DFFFFFFFF
66.097589,FFFF,0,0,0, F0FF7D0000FFFFFF
66.183539,FFFF,0,0,0, 7D021EFFFFFFFFFF
66.272489,FFFF,0,0,0, FF0000FF0BFFFFFF
66.361437,FFFF,0,0,0, 6406007DFFFFFFFF
66.449401,FFFF,0,0,0, FF0000FFFFFFFFFF
66.536419,FFFF,0,0,0, 0000FFFFFFFFFFFF
66.622369,FFFF,0,0,0, 7DFFFFFFFFFFFFFF
66.709322,FFFF,0,0,0, F0FF7D0000FFFFFF
66.797259,FFFF,0,0,0, FF0000FF0BFFFFFF
66.883223,FFFF,0,0,0, 6406007DFFFFFFFF
66.971169,FFFF,0,0,0, F0FF7D0000FFFFFF
67.0763,FFFF,0,0,0, 6406007DFFFFFFFF
67.163238,FFFF,0,0,0, 64100B0B2003007D
67.251185,FFFF,0,0,0, 5C031E031EFFFFFF
67.340148,FFFF,0,0,0, F0FF7D0000FFFFFF
67.430083,FFFF,0,0,0, FF0000FF0BFFFFFF
67.518031,FFFF,0,0,0, 6406007DFFFFFFFF
67.604995,FFFF,0,0,0, F0FF7D0000FFFFFF
67.691945,FFFF,0,0,0, FF0000FF0BFFFFFF
67.780898,FFFF,0,0,0, 6406007DFFFFFFFF
67.867843,FFFF,0,0,0, FFFFFFFFFFFFFFFF
67.956792,FFFF,0,0,0, F880F1F000DF03FC
68.043742,FFFF,0,0,0, 0000FFFF3FFFFFFF
68.130693,FFFF,0,0,0, 0000FFFFB4370010130000007C280010130000
68.227623,FFFF,0,0,0, FF0000FF0BFFFFFF
68.317585,FFFF,0,0,0, 6406007DFFFFFFFF
68.40652,FFFF,0,0,0, 0000FFFFFFFFFFFF
68.496468,FFFF,0,0,0, F0FF7D0000FFFFFF
68.584436,FFFF,0,0,0, FF0000FF0BFFFFFF
68.673379,FFFF,0,0,0, 6406007DFFFFFFFF
68.762317,FFFF,0,0,0, FF0000FFFFFFFFFF
68.851284,FFFF,0,0,0, 7DFFFFFFFFFFFFFF
68.942225,FFFF,0,0,0, F0FF7D0000FFFFFF
69.031171,FFFF,0,0,0, FF0000FF0BFFFFFF
69.12212,FFFF,0,0,0, 6406007DFFFFFFFF
69.21207,FFFF,0,0,0, 64100B0B2003007D
69.302004,FFFF,0,0,0, F0FF7D0000FFFFFF
69.410944,FFFF,0,0,0, 6406007DFFFFFFFF
69.507887,FFFF,0,0,0, FFFFFFFFFFFFFFFF
69.597847,FFFF,0,0,0, 0000FFFF3FFFFFFF
69.688781,FFFF,0,0,0, 0000FFFF3FFFFFFF
69.778743,FFFF,0,0,0, 5C031E031EFFFFFF
69.867692,FFFF,0,0,0, F0FF7D0000FFFFFF
69.95764,FFFF,0,0,0, FF0000FF0BFFFFFF
70.047588,FFFF,0,0,0, 6406007DFFFFFFFF
70.139521,FFFF,0,0,0, FFFF0A25FFFFFFFF
70.229488,FFFF,0,0,0, 64070000FFFFFFFF
70.321432,FFFF,0,0,0, F0FF7D0000FFFFFF
70.414364,FFFF,0,0,0, 22FFFF3CFFFFFFFF
70.505311,FFFF,0,0,0, FF0000FF0BFFFFFF
70.612263,FFFF,0,0,0, FF0000FFFFFFFFFF
70.704212,FFFF,0,0,0, 0000FFFFFFFFFFFF
70.795157,FFFF,0,0,0, 7DFFFFFFFFFFFFFF
70.887091,FFFF,0,0,0, F0FF7D0000FFFFFF
70.979051,FFFF,0,0,0, FF0000FF0BFFFFFF
71.070004,FFFF,0,0,0, 6406007DFFFFFFFF
71.161947,FFFF,0,0,0, F0FF7D0000FFFFFF
71.252893,FFFF,0,0,0, FF0000FF0BFFFFFF
71.344828,FFFF,0,0,0, 6406007DFFFFFFFF
71.437774,FFFF,0,0,0, 64100B0B2003007D
71.531722,FFFF,0,0,0, 7D021EFFFFFFFFFF
71.62368,FFFF,0,0,0, 5C031E031EFFFFFF
71.733619,FFFF,0,0,0, FF0000FF0BFFFFFF
71.826563,FFFF,0,0,0, 6406007DFFFFFFFF
71.918511,FFFF,0,0,0, FFFFFF00FFFFFFFA
72.009464,FFFF,0,0,0, F0FF7D0000FFFFFF
72.102447,FFFF,0,0,0, FF0000FF0BFFFFFF
72.194392,FFFF,0,0,0, 6406007DFFFFFFFF
72.28633,FFFF,0,0,0, FFFFFFFFFFFFFFFF
72.379294,FFFF,0,0,0, 5DFFFFF3FFFFFFFF
72.475241,FFFF,0,0,0, 0000FFFF3FFFFFFF
72.585157,FFFF,0,0,0, F0FF7D0000FFFFFF
72.677114,FFFF,0,0,0, FF0000FF0BFFFFFF
72.770066,FFFF,0,0,0, 6406007DFFFFFFFF
72.862997,FFFF,0,0,0, 0000FFFFFFFFFFFF
72.957945,FFFF,0,0,0, F0FF7D0000FFFFFF
73.052903,FFFF,0,0,0, FF0000FF0BFFFFFF
73.146846,FFFF,0,0,0, 6406007DFFFFFFFF
73.2408,FFFF,0,0,0, FF0000FFFFFFFFFF
73.335726,FFFF,0,0,0, 001BFFFFFFFFFFFF
73.435668,FFFF,0,0,0, F0FF7D0000FFFFFF
73.530627,FFFF,0,0,0, FF0000FF0BFFFFFF
73.626558,FFFF,0,0,0, 6406007DFFFFFFFF
73.719515,FFFF,0,0,0, 64100B0B2003007D
73.813469,FFFF,0,0,0, FF003CFF00FFFFFF
73.906397,FFFF,0,0,0, F0FF7D0000FFFFFF
74.000353,FFFF,0,0,0, 6406007DFFFFFFFF
74.093302,FFFF,0,0,0, FF0000FF0BFFFFFF
74.187235,FFFF,0,0,0, FFFFFFFFFFFFFFFF
74.281181,FFFF,0,0,0, 73FFFFFFFFFFFFFF
74.376128,FFFF,0,0,0, 0000FFFF3FFFFFFF
74.470082,FFFF,0,0,0, 0000FFFF3FFFFFFF
74.567026,FFFF,0,0,0, 5C031E031EFFFFFF
74.662971,FFFF,0,0,0, F0FF7D0000FFFFFF
74.757906,FFFF,0,0,0, FF0000FF0BFFFFFF
74.851862,FFFF,0,0,0, 6406007DFFFFFFFF
74.947807,FFFF,0,0,0, F0FF7D0000FFFFFF
75.050803,FFFF,0,0,0, 6406007DFFFFFFFF
75.146762,FFFF,0,0,0, 5EFFFFFFFFFFFFFF
75.241714,FFFF,0,0,0, FF0000FFFFFFFFFF
75.336652,FFFF,0,0,0, 0000FFFFFFFFFFFF
75.432602,FFFF,0,0,0, FFFFFFFFFFFFFFFF
75.528542,FFFF,0,0,0, FFCFFFFFFFFFFFFF
75.62649,FFFF,0,0,0, FCFFFFFFFFFFFFFF
75.723434,FFFF,0,0,0, 7DFFFFFFFFFFFFFF
75.828357,FFFF,0,0,0, FF0000FF0BFFFFFF
75.924322,FFFF,0,0,0, 6406007DFFFFFFFF
76.01926,FFFF,0,0,0, F0FF7D0000FFFFFF
76.113205,FFFF,0,0,0, FF0000FF0BFFFFFF
76.20815,FFFF,0,0,0, 6406007DFFFFFFFF
76.304082,FFFF,0,0,0, 64100B0B2003007D
76.399041,FFFF,0,0,0, 5C031E031EFFFFFF
76.49599,FFFF,0,0,0, 00057DF8FFFFFFFF
76.593914,FFFF,0,0,0, F0FF7D0000FFFFFF
76.690859,FFFF,0,0,0, FF0000FF0BFFFFFF
76.788821,FFFF,0,0,0, 6406007DFFFFFFFF
76.885747,FFFF,0,0,0, 3A3BFFFFFFFFFFFF
76.993747,FFFF,0,0,0, FF0000FF0BFFFFFF
77.089682,FFFF,0,0,0, 6406007DFFFFFFFF
77.185636,FFFF,0,0,0, FFFFFFFFFFFFFFFF
77.282573,FFFF,0,0,0, 0000FFFF3FFFFFFF
77.378525,FFFF,0,0,0, 0000FFFF3FFFFFFF
77.475459,FFFF,0,0,0, F0FF7D0000FFFFFF
77.571414,FFFF,0,0,0, 7D021EFFFFFFFFFF
77.67035,FFFF,0,0,0, FF0000FF0BFFFFFF
77.768291,FFFF,0,0,0, 6406007DFFFFFFFF
77.864245,FFFF,0,0,0, 0000FFFFFFFFFFFF
77.961187,FFFF,0,0,0, F0FF7D0000FFFFFF
78.072125,FFFF,0,0,0, 6406007DFFFFFFFF
78.169071,FFFF,0,0,0, FF0000FFFFFFFFFF
78.266013,FFFF,0,0,0, 7DFFFFFFFFFFFFFF
78.36396,FFFF,0,0,0, F0FF7D0000FFFFFF
78.461891,FFFF,0,0,0, FF0000FF0BFFFFFF
78.558835,FFFF,0,0,0, 6406007DFFFFFFFF
78.657778,FFFF,0,0,0, 64100B0B2003007D
78.75972,FFFF,0,0,0, FFFFFFFFFFFFF500
78.857673,FFFF,0,0,0, F0FF7D0000FFFFFF
78.956616,FFFF,0,0,0, FF0000FF0BFFFFFF
79.05456,FFFF,0,0,0, 6406007DFFFFFFFF
79.152513,FFFF,0,0,0, FFFFFFFFFFFFFFFF
79.254447,FFFF,0,0,0, 0000FFFF3FFFFFFF
79.353387,FFFF,0,0,0, 5C031E031EFFFFFF
79.453344,FFFF,0,0,0, F0FF7D0000FFFFFF
79.551264,FFFF,0,0,0, FF0000FF0BFFFFFF
79.649217,FFFF,0,0,0, 6406007DFFFFFFFF
79.749149,FFFF,0,0,0, F0FF7D0000FFFFFF
79.850119,FFFF,0,0,0, FF0000FF0BFFFFFF
79.949047,FFFF,0,0,0, 6406007DFFFFFFFF
80.046992,FFFF,0,0,0, FF0000FFFFFFFFFF
80.143933,FFFF,0,0,0, 0000FFFFFFFFFFFF
80.244874,FFFF,0,0,0, 7DFFFFFFFFFFFFFF
80.344823,FFFF,0,0,0, F0FF7D0000FFFFFF
80.443762,FFFF,0,0,0, FF0000FF0BFFFFFF
80.558693,FFFF,0,0,0, F0FF7D0000FFFFFF
80.658635,FFFF,0,0,0, FF0000FF0BFFFFFF
80.758581,FFFF,0,0,0, 6406007DFFFFFFFF
80.860509,FFFF,0,0,0, 64100B0B2003007D
80.960465,FFFF,0,0,0, 5C031E031EFFFFFF
81.060404,FFFF,0,0,0, FFFFFCFFFFFFFFFF
81.161346,FFFF,0,0,0, F0FF7D0000FFFFFF
81.260279,FFFF,0,0,0, FF0000FF0BFFFFFF
81.360235,FFFF,0,0,0, 6406007DFFFFFFFF
81.461174,FFFF,0,0,0, F0FF7D0000FFFFFF
81.56012,FFFF,0,0,0, FF0000FF0BFFFFFF
81.668138,FFFF,0,0,0, FFFFFFFFFFFFFFFF
81.771072,FFFF,0,0,0, FFFF0A25FFFFFFFF
81.872011,FFFF,0,0,0, 0000FFFF3FFFFFFF
81.971951,FFFF,0,0,0, 0000FFFF3FFFFFFF
82.071894,FFFF,0,0,0, F0FF7D0000FFFFFF
82.17185,FFFF,0,0,0, FF0000FF0BFFFFFF
82.271779,FFFF,0,0,0, 6406007DFFFFFFFF
82.373712,FFFF,0,0,0, 0000FFFFFFFFFFFF
82.475661,FFFF,0,0,0, F0FF7D0000FFFFFF
82.577589,FFFF,0,0,0, FF0000FF0BFFFFFF
82.701536,FFFF,0,0,0, FF0000FFFFFFFFFF
82.804459,FFFF,0,0,0, 7DFFFFFFFFFFFFFF
82.910411,FFFF,0,0,0, F0FF7D0000FFFFFF
83.011357,FFFF,0,0,0, FF0000FF0BFFFFFF
83.113281,FFFF,0,0,0, 6406007DFFFFFFFF
83.216235,FFFF,0,0,0, 64100B0B2003007D
83.318163,FFFF,0,0,0, 7D021EFFFFFFFFFF
83.421104,FFFF,0,0,0, F0FF7D0000FFFFFF
83.545047,FFFF,0,0,0, FF0000FF0BFFFFFF
83.67897,FFFF,0,0,0, 6406007DFFFFFFFF
83.813877,FFFF,0,0,0, FFFFFFFFFFFFFFFF
83.951813,FFFF,0,0,0, FFFFFF00FFFFFFFA
84.105822,FFFF,0,0,0, 0000FFFF3FFFFFFF
84.239744,FFFF,0,0,0, 5C031E031EFFFFFF
84.373667,FFFF,0,0,0, F0FF7D0000FFFFFF
84.510589,FFFF,0,0,0, FF0000FF0BFFFFFF
84.647495,FFFF,0,0,0, 6406007DFFFFFFFF
84.782432,FFFF,0,0,0, F0FF7D0000FFFFFF
84.921338,FFFF,0,0,0, FF0000FF0BFFFFFF
85.057274,FFFF,0,0,0, 6406007DFFFFFFFF
85.193195,FFFF,0,0,0, FF0000FFFFFFFFFF
85.330117,FFFF,0,0,0, 0000FFFFFFFFFFFF
85.465024,FFFF,0,0,0, 7DFFFFFFFFFFFFFF
85.60296,FFFF,0,0,0, FF0000FF0BFFFFFF
85.737883,FFFF,0,0,0, 6406007DFFFFFFFF
85.873789,FFFF,0,0,0, F0FF7D0000FFFFFF
86.01471,FFFF,0,0,0, FF0000FF0BFFFFFF
86.151629,FFFF,0,0,0, 6406007DFFFFFFFF
86.286567,FFFF,0,0,0, 64100B0B2003007D
86.423487,FFFF,0,0,0, 5C031E031EFFFFFF
86.560393,FFFF,0,0,0, FF003CFF00FFFFFF
86.698329,FFFF,0,0,0, 73FFFFFFFFFFFFFF
86.975169,FFFF,0,0,0, F0FF7D0000FFFFFF
87.113075,FFFF,0,0,0, FF0000FF0BFFFFFF
87.264003,FFFF,0,0,0, F0FF7D0000FFFFFF
87.400909,FFFF,0,0,0, 22FFFF3CFFFFFFFF
87.538845,FFFF,0,0,0, FF0000FF0BFFFFFF
87.675754,FFFF,0,0,0, 6406007DFFFFFFFF
87.811689,FFFF,0,0,0, FFFFFFFFFFFFFFFF
87.950592,FFFF,0,0,0, FCFFFFFFFFFFFFFF
88.088517,FFFF,0,0,0, 0000FFFF3FFFFFFF
88.227433,FFFF,0,0,0, 0000FFFF3FFFFFFF
88.364369,FFFF,0,0,0, F0FF7D0000FFFFFF
88.498295,FFFF,0,0,0, 022C0000180C00A5
88.60323,FFFF,0,0,0, FF0000FF0BFFFFFF
88.714166,FFFF,0,0,0, 0000FFFFFFFFFFFF
88.819105,FFFF,0,0,0, F0FF7D0000FFFFFF
88.926031,FFFF,0,0,0, FF0000FF0BFFFFFF
89.035968,FFFF,0,0,0, 6406007DFFFFFFFF
89.142908,FFFF,0,0,0, FF0000FFFFFFFFFF
89.249862,FFFF,0,0,0, C9FFFFFFFF38FFFF
89.354797,FFFF,0,0,0, FFCFFFFFFFFFFFFF
89.46074,FFFF,0,0,0, 7DFFFFFFFFFFFFFF
89.566675,FFFF,0,0,0, F0FF7D0000FFFFFF
89.671619,FFFF,0,0,0, FF0000FF0BFFFFFF
89.777553,FFFF,0,0,0, 6406007DFFFFFFFF
89.892493,FFFF,0,0,0, F0FF7D0000FFFFFF
89.997428,FFFF,0,0,0, FF0000FF0BFFFFFF
90.104352,FFFF,0,0,0, 6406007DFFFFFFFF
90.212308,FFFF,0,0,0, FFFFFFFFFFFFFFFF
90.318242,FFFF,0,0,0, A2246024FFFF60FE
90.424168,FFFF,0,0,0, 0000FFFF3FFFFFFF
90.531124,FFFF,0,0,0, F0FF7D0000FFFFFF
90.640044,FFFF,0,0,0, FF0000FF0BFFFFFF
90.746995,FFFF,0,0,0, 6406007DFFFFFFFF
90.853939,FFFF,0,0,0, F0FF7D0000FFFFFF
90.962857,FFFF,0,0,0, 7D021EFFFFFFFFFF
91.077824,FFFF,0,0,0, 6406007DFFFFFFFF
91.189758,FFFF,0,0,0, FF0000FFFFFFFFFF
91.297707,FFFF,0,0,0, 0000FFFFFFFFFFFF
91.405637,FFFF,0,0,0, 7DFFFFFFFFFFFFFF
91.514586,FFFF,0,0,0, F0FF7D0000FFFFFF
91.622511,FFFF,0,0,0, FF0000FF0BFFFFFF
91.730462,FFFF,0,0,0, 6406007DFFFFFFFF
91.836399,FFFF,0,0,0, F0FF7D0000FFFFFF
91.945345,FFFF,0,0,0, FF0000FF0BFFFFFF
92.051276,FFFF,0,0,0, 6406007DFFFFFFFF
92.160213,FFFF,0,0,0, 64100B0B2003007D
92.281148,FFFF,0,0,0, F0FF7D0000FFFFFF
92.389087,FFFF,0,0,0, FF0000FF0BFFFFFF
92.499018,FFFF,0,0,0, 6406007DFFFFFFFF
92.606956,FFFF,0,0,0, F0FF7D0000FFFFFF
92.715894,FFFF,0,0,0, FF0000FF0BFFFFFF
92.824835,FFFF,0,0,0, 6406007DFFFFFFFF
92.933767,FFFF,0,0,0, FFFFFFFFFFFFFFFF
93.042706,FFFF,0,0,0, F880F1F000DF03FC
93.153627,FFFF,0,0,0, 0000FFFF3FFFFFFF
93.263564,FFFF,0,0,0, 0000FFFF3FFFFFFF
93.375516,FFFF,0,0,0, FF0000FF0BFFFFFF
93.485437,FFFF,0,0,0, 6406007DFFFFFFFF
93.594392,FFFF,0,0,0, 0000FFFFFFFFFFFF
93.70433,FFFF,0,0,0, F0FF7D0000FFFFFF
93.814265,FFFF,0,0,0, FF0000FF0BFFFFFF
93.923185,FFFF,0,0,0, 6406007DFFFFFFFF
94.03214,FFFF,0,0,0, FF0000FFFFFFFFFF
94.140073,FFFF,0,0,0, 7DFFFFFFFFFFFFFF
94.252995,FFFF,0,0,0, F0FF7D0000FFFFFF
94.363944,FFFF,0,0,0, FF0000FF0BFFFFFF
94.47488,FFFF,0,0,0, 6406007DFFFFFFFF
94.594811,FFFF,0,0,0, F0FF7D0000FFFFFF
94.703748,FFFF,0,0,0, FF0000FF0BFFFFFF
94.81369,FFFF,0,0,0, 6406007DFFFFFFFF
94.924621,FFFF,0,0,0, FFFFFFFFFFFFFFFF
95.034559,FFFF,0,0,0, 0000FFFF3FFFFFFF
95.146493,FFFF,0,0,0, 0000FFFF3FFFFFFF
95.258428,FFFF,0,0,0, 5C031E031EFFFFFF
95.370374,FFFF,0,0,0, F0FF7D0000FFFFFF
95.480305,FFFF,0,0,0, FF0000FF0BFFFFFF
95.590238,FFFF,0,0,0, 6406007DFFFFFFFF
95.701161,FFFF,0,0,0, FFFF0A25FFFFFFFF
95.812111,FFFF,0,0,0, F0FF7D0000FFFFFF
95.92305,FFFF,0,0,0, FF0000FF0BFFFFFF
96.033969,FFFF,0,0,0, 6406007DFFFFFFFF
96.143906,FFFF,0,0,0, FF0000FFFFFFFFFF
96.256851,FFFF,0,0,0, 0000FFFFFFFFFFFF
96.369778,FFFF,0,0,0, 7DFFFFFFFFFFFFFF
96.48073,FFFF,0,0,0, F0FF7D0000FFFFFF
96.59266,FFFF,0,0,0, FF0000FF0BFFFFFF
96.703597,FFFF,0,0,0, 6406007DFFFFFFFF
96.815537,FFFF,0,0,0, F0FF7D0000FFFFFF
96.93946,FFFF,0,0,0, 6406007DFFFFFFFF
97.052399,FFFF,0,0,0, 64100B0B2003007D
97.163337,FFFF,0,0,0, 7D021EFFFFFFFFFF
97.282251,FFFF,0,0,0, 5C031E031EFFFFFF
97.396187,FFFF,0,0,0, F0FF7D0000FFFFFF
97.512131,FFFF,0,0,0, FF0000FF0BFFFFFF
97.62507,FFFF,0,0,0, 6406007DFFFFFFFF
97.739,FFFF,0,0,0, FFFFFF00FFFFFFFA
97.852934,FFFF,0,0,0, F0FF7D0000FFFFFF
97.965889,FFFF,0,0,0, FF0000FF0BFFFFFF
98.078805,FFFF,0,0,0, 6406007DFFFFFFFF
98.206737,FFFF,0,0,0, 5DFFFFF3FFFFFFFF
98.323664,FFFF,0,0,0, 0000FFFF3FFFFFFF
98.438597,FFFF,0,0,0, F0FF7D0000FFFFFF
98.561526,FFFF,0,0,0, FF0000FF0BFFFFFF